question,answer,filtered_answer,correct_answer,is_correct
In which country is the city of Yadgir located?,India. I finished,India,India,True
In which country is the city of Wienhausen located?,Austria. I finished,Austria,Germany,False
In which country is the city of Dodoma located?,Tanzania. I finished,Tanzania,"Tanzania, United Republic of",False
In which country is the city of Jaszszentlaszlo located?,Hungary. I finished,Hungary,Hungary,True
In which country is the city of Campello sul Clitunno located?,Italy. I finished,Italy,Italy,True
In which country is the city of San Quirico located?,Italy. I finished,Italy,Italy,True
In which country is the city of Vieille-Eglise located?,France. I finished,France,France,True
In which country is the city of Simao located?,China. I finished,China,China,True
In which country is the city of Korgoz located?,I don't know. I finished,I don't know,Azerbaijan,False
In which country is the city of Holiday City South located?,United States. I finished,United States,United States,True
In which country is the city of Kobyzhcha located?,Ukraine. I finished,Ukraine,Ukraine,True
In which country is the city of Taulaga located?,"None, Taulaga is not a city in any country. I finished","None, Taulaga is not a city in any country",American Samoa,False
In which country is the city of Qogham located?,There is no such city. I finished,There is no such city,Kazakhstan,False
In which country is the city of Marudo located?,I don't know. I finished,I don't know,Italy,False
In which country is the city of Azutan located?,There is no such city. I finished,There is no such city,Spain,False
In which country is the city of Lewin Brzeski located?,Poland. I finished,Poland,Poland,True
In which country is the city of South Vacherie located?,United States. I finished,United States,United States,True
In which country is the city of Kampung Baru Balakong located?,Malaysia. I finished,Malaysia,Malaysia,True
In which country is the city of Goli-Maya located?,Bulgaria. I finished,Bulgaria,Côte d'Ivoire,False
In which country is the city of Taverny located?,France. I finished,France,France,True
In which country is the city of Khallat Hamamah located?,Lebanon. I finished,Lebanon,West Bank and Gaza Strip,False
In which country is the city of Thusang located?,South Africa. I finished,South Africa,South Africa,True
In which country is the city of Turnisce located?,Slovakia. I finished,Slovakia,Slovenia,False
In which country is the city of Pasiano located?,Italy. I finished,Italy,Italy,True
In which country is the city of Gbongan located?,Nigeria. I finished,Nigeria,Nigeria,True
In which country is the city of Essex Junction located?,United States. I finished,United States,United States,True
In which country is the city of Khabarovsk located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Meraux located?,France. I finished,France,United States,False
In which country is the city of Mogendorf located?,Germany. I finished,Germany,Germany,True
In which country is the city of Kodumudi located?,India. I finished,India,India,True
In which country is the city of Alibunan located?,I don't know. I finished,I don't know,Philippines,False
In which country is the city of Yali located?,China. I finished,China,Colombia,False
In which country is the city of Reni located?,Russia. I finished,Russia,Ukraine,False
In which country is the city of Batyebli located?,I don't know. I finished,I don't know,Côte d'Ivoire,False
In which country is the city of Ayotoxco de Guerrero located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Zaniemysl located?,Poland. I finished,Poland,Poland,True
In which country is the city of Mount Pleasant East located?,Canada. I finished,Canada,Canada,True
In which country is the city of Vilanant located?,I don't know. I finished,I don't know,Spain,False
In which country is the city of Cantalupo nel Sannio located?,Italy. I finished,Italy,Italy,True
In which country is the city of Zarza de Alange located?,Spain. I finished,Spain,Spain,True
In which country is the city of Sierning located?,Austria. I finished,Austria,Austria,True
In which country is the city of Neerkant located?,Netherlands. I finished,Netherlands,Netherlands,True
In which country is the city of Willingen located?,Germany. I finished,Germany,Germany,True
In which country is the city of Teococuilco de Marcos Perez located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Stourbridge located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Veliko Srediste located?,Bulgaria. I finished,Bulgaria,Serbia,False
In which country is the city of Saint-Jean-Pied-de-Port located?,France. I finished,France,France,True
In which country is the city of Palomares del Rio located?,Spain. I finished,Spain,Spain,True
In which country is the city of Cabanatuan City located?,Philippines. I finished,Philippines,Philippines,True
In which country is the city of Harstad located?,Norway. I finished,Norway,Norway,True
In which country is the city of Panayacan located?,Philippines. I finished,Philippines,Philippines,True
In which country is the city of Castro Alves located?,Brazil. I finished,Brazil,Brazil,True
In which country is the city of Saint-Jeannet located?,France. I finished,France,France,True
In which country is the city of Sirault located?,Romania. I finished,Romania,Belgium,False
In which country is the city of Hardinsburg located?,United States. I finished,United States,United States,True
In which country is the city of Holzgerlingen located?,Germany. I finished,Germany,Germany,True
In which country is the city of Caldercruix located?,Scotland. I finished,Scotland,United Kingdom,False
In which country is the city of Xuan Mai located?,Vietnam. I finished,Vietnam,Viet Nam,True
In which country is the city of Kshenskiy located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Bistret located?,I don't know. I finished,I don't know,Romania,False
In which country is the city of Santa Catarina Otzolotepec located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Castlecomer located?,Ireland. I finished,Ireland,Ireland,True
In which country is the city of Neckargemund located?,Germany. I finished,Germany,Germany,True
In which country is the city of Ascain located?,France. I finished,France,France,True
In which country is the city of Kornyn located?,Ukraine. I finished,Ukraine,Ukraine,True
In which country is the city of Bad Wildbad located?,Germany. I finished,Germany,Germany,True
In which country is the city of Kildare located?,Ireland. I finished,Ireland,Ireland,True
In which country is the city of Ermesinde located?,Portugal. I finished,Portugal,Portugal,True
In which country is the city of Sankt Ulrich am Waasen located?,Austria. I finished,Austria,Austria,True
In which country is the city of Abhar located?,Iran. I finished,Iran,"Iran, Islamic Rep. of",True
In which country is the city of Oberloisdorf located?,Austria. I finished,Austria,Austria,True
In which country is the city of Asgardstrand located?,Norway. I finished,Norway,Norway,True
