question,answer,filtered_answer,correct_answer,is_correct
Which country won gold in Athletics Men's 4 x 100 metres Relay in the 1960 Summer Olympics?,-,-,Germany,-
Which country won gold in Athletics Women's Shot Put in the 2004 Summer Olympics?,-,-,Cuba,-
Which country won gold in Sailing Mixed Three Person Keelboat in the 1972 Summer Olympics?,-,-,Australia,-
"Which country won gold in Fencing Men's epee, Team in the 1996 Summer Olympics?",-,-,Italy,-
"Which country won gold in Wrestling Men's Light-Flyweight, Freestyle in the 1904 Summer Olympics?",-,-,United States,-
Which country won gold in Basketball Women's Basketball in the 1984 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 400 metres Freestyle in the 1948 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Freestyle Relay in the 1948 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 110 metres Hurdles in the 1896 Summer Olympics?,-,-,United States,-
Which country won gold in Cycling Men's Madison in the 2008 Summer Olympics?,-,-,Argentina,-
Which country won gold in Athletics Women's 100 metres in the 1956 Summer Olympics?,-,-,Australia,-
Which country won gold in Athletics Women's 200 metres in the 1956 Summer Olympics?,-,-,Australia,-
Which country won gold in Athletics Women's 4 x 100 metres Relay in the 1956 Summer Olympics?,-,-,Australia,-
Which country won gold in Athletics Women's 400 metres in the 1964 Summer Olympics?,-,-,Australia,-
Which country won gold in Gymnastics Women's Team All-Around in the 1984 Summer Olympics?,-,-,Romania,-
Which country won gold in Rowing Men's Coxed Eights in the 1964 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 200 metres Individual Medley in the 1996 Summer Olympics?,-,-,Hungary,-
Which country won gold in Football Men's Football in the 1952 Summer Olympics?,-,-,Hungary,-
"Which country won gold in Canoeing Women's Kayak Fours, 500 metres in the 1992 Summer Olympics?",-,-,Hungary,-
Which country won gold in Modern Pentathlon Men's Team in the 1992 Summer Olympics?,-,-,Poland,-
Which country won gold in Football Men's Football in the 2004 Summer Olympics?,-,-,Argentina,-
Which country won gold in Water Polo Men's Water Polo in the 1960 Summer Olympics?,-,-,Italy,-
Which country won gold in Water Polo Men's Water Polo in the 1992 Summer Olympics?,-,-,Italy,-
Which country won gold in Athletics Men's Triple Jump in the 1952 Summer Olympics?,-,-,Brazil,-
Which country won gold in Athletics Men's Triple Jump in the 1956 Summer Olympics?,-,-,Brazil,-
"Which country won gold in Wrestling Men's Featherweight, Freestyle in the 2000 Summer Olympics?",-,-,Iran,-
Which country won gold in Football Women's Football in the 2016 Summer Olympics?,-,-,Germany,-
"Which country won gold in Fencing Men's Foil, Team in the 1972 Summer Olympics?",-,-,Poland,-
Which country won gold in Gymnastics Men's Team All-Around in the 1984 Summer Olympics?,-,-,United States,-
"Which country won gold in Wrestling Men's Bantamweight, Freestyle in the 1956 Summer Olympics?",-,-,Turkey,-
"Which country won gold in Wrestling Men's Featherweight, Freestyle in the 1960 Summer Olympics?",-,-,Turkey,-
"Which country won gold in Cycling Women's Mountainbike, Cross-Country in the 2004 Summer Olympics?",-,-,Norway,-
Which country won gold in Rugby Sevens Men's Rugby Sevens in the 2016 Summer Olympics?,-,-,Fiji,-
"Which country won gold in Fencing Men's Foil, Individual in the 1976 Summer Olympics?",-,-,Italy,-
Which country won gold in Swimming Men's 4 x 100 metres Freestyle Relay in the 1988 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 4 x 200 metres Freestyle Relay in the 1988 Summer Olympics?,-,-,United States,-
"Which country won gold in Fencing Men's Sabre, Team in the 1984 Summer Olympics?",-,-,Italy,-
Which country won gold in Rowing Men's Coxed Eights in the 1928 Summer Olympics?,-,-,United States,-
Which country won gold in Football Men's Football in the 1952 Summer Olympics?,-,-,Hungary,-
Which country won gold in Rugby Sevens Women's Rugby Sevens in the 2016 Summer Olympics?,-,-,Australia,-
Which country won gold in Hockey Men's Hockey in the 1952 Summer Olympics?,-,-,India,-
Which country won gold in Rowing Women's Coxless Pairs in the 2000 Summer Olympics?,-,-,Romania,-
Which country won gold in Rowing Women's Coxed Eights in the 2000 Summer Olympics?,-,-,Romania,-
Which country won gold in Rowing Women's Coxless Pairs in the 2004 Summer Olympics?,-,-,Romania,-
Which country won gold in Rowing Women's Coxed Eights in the 2004 Summer Olympics?,-,-,Romania,-
Which country won gold in Rowing Women's Coxless Pairs in the 2008 Summer Olympics?,-,-,Romania,-
"Which country won gold in Cycling Men's Tandem Sprint, 2,000 metres in the 1964 Summer Olympics?",-,-,Italy,-
Which country won gold in Athletics Men's 20 kilometres Walk in the 1980 Summer Olympics?,-,-,Italy,-
Which country won gold in Swimming Women's 4 x 100 metres Medley Relay in the 1968 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 220 yard Freestyle in the 1904 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 440 yard Freestyle in the 1904 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 100 metres Freestyle in the 1906 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 100 metres Freestyle in the 1908 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's Javelin Throw in the 1956 Summer Olympics?,-,-,Norway,-
Which country won gold in Volleyball Men's Volleyball in the 2004 Summer Olympics?,-,-,Brazil,-
Which country won gold in Basketball Men's Basketball in the 1976 Summer Olympics?,-,-,United States,-
Which country won gold in Hockey Men's Hockey in the 1968 Summer Olympics?,-,-,Pakistan,-
Which country won gold in Hockey Men's Hockey in the 1984 Summer Olympics?,-,-,Pakistan,-
Which country won gold in Hockey Men's Hockey in the 1936 Summer Olympics?,-,-,India,-
Which country won gold in Basketball Men's Basketball in the 1956 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 4 x 200 metres Freestyle Relay in the 1960 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 200 metres Individual Medley in the 1988 Summer Olympics?,-,-,Hungary,-
Which country won gold in Swimming Men's 400 metres Individual Medley in the 1988 Summer Olympics?,-,-,Hungary,-
Which country won gold in Swimming Men's 200 metres Individual Medley in the 1992 Summer Olympics?,-,-,Hungary,-
Which country won gold in Swimming Men's 400 metres Individual Medley in the 1992 Summer Olympics?,-,-,Hungary,-
Which country won gold in Handball Men's Handball in the 1936 Summer Olympics?,-,-,Germany,-
"Which country won gold in Wrestling Men's Welterweight, Freestyle in the 1976 Summer Olympics?",-,-,Japan,-
Which country won gold in Handball Women's Handball in the 2004 Summer Olympics?,-,-,Denmark,-
Which country won gold in Swimming Women's 4 x 200 metres Freestyle Relay in the 2008 Summer Olympics?,-,-,Australia,-
Which country won gold in Tennis Women's Singles in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 110 metres Hurdles in the 1968 Summer Olympics?,-,-,United States,-
Which country won gold in Sailing Men's Windsurfer in the 1992 Summer Olympics?,-,-,France,-
"Which country won gold in Equestrianism Mixed Three-Day Event, Team in the 1976 Summer Olympics?",-,-,United States,-
"Which country won gold in Equestrianism Mixed Three-Day Event, Team in the 1984 Summer Olympics?",-,-,United States,-
Which country won gold in Rowing Women's Coxed Eights in the 2008 Summer Olympics?,-,-,United States,-
Which country won gold in Rowing Women's Coxed Eights in the 2012 Summer Olympics?,-,-,United States,-
Which country won gold in Basketball Men's Basketball in the 1964 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 200 metres Breaststroke in the 1952 Summer Olympics?,-,-,Australia,-
Which country won gold in Hockey Women's Hockey in the 1980 Summer Olympics?,-,-,Zimbabwe,-
Which country won gold in Basketball Men's Basketball in the 2012 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's High Jump in the 1952 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 400 metres Hurdles in the 1956 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 400 metres Hurdles in the 1960 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 4 x 400 metres Relay in the 1960 Summer Olympics?,-,-,United States,-
Which country won gold in Weightlifting Men's Heavyweight in the 1948 Summer Olympics?,-,-,United States,-
Which country won gold in Weightlifting Men's Heavyweight in the 1952 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 4 x 100 metres Freestyle Relay in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 4 x 200 metres Freestyle Relay in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 4 x 100 metres Medley Relay in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 400 metres in the 1960 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 4 x 400 metres Relay in the 1960 Summer Olympics?,-,-,United States,-
Which country won gold in Sailing Mixed Three Person Keelboat in the 1984 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 200 metres Breaststroke in the 1984 Summer Olympics?,-,-,Canada,-
Which country won gold in Basketball Men's Basketball in the 1976 Summer Olympics?,-,-,United States,-
Which country won gold in Boxing Men's Lightweight in the 1976 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Women's 200 metres in the 2000 Summer Olympics?,-,-,Bahamas,-
Which country won gold in Athletics Women's 4 x 100 metres Relay in the 2000 Summer Olympics?,-,-,Bahamas,-
Which country won gold in Synchronized Swimming Women's Duet in the 2004 Summer Olympics?,-,-,Russia,-
Which country won gold in Synchronized Swimming Women's Team in the 2004 Summer Olympics?,-,-,Russia,-
Which country won gold in Synchronized Swimming Women's Duet in the 2008 Summer Olympics?,-,-,Russia,-
Which country won gold in Synchronized Swimming Women's Team in the 2008 Summer Olympics?,-,-,Russia,-
Which country won gold in Synchronized Swimming Women's Team in the 2012 Summer Olympics?,-,-,Russia,-
Which country won gold in Gymnastics Women's Team All-Around in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Baseball Men's Baseball in the 2000 Summer Olympics?,-,-,United States,-
"Which country won gold in Cycling Men's Team Pursuit, 4,000 metres in the 2004 Summer Olympics?",-,-,Australia,-
Which country won gold in Rowing Men's Coxed Eights in the 1936 Summer Olympics?,-,-,United States,-
"Which country won gold in Equestrianism Mixed Jumping, Team in the 1968 Summer Olympics?",-,-,Canada,-
Which country won gold in Hockey Men's Hockey in the 1976 Summer Olympics?,-,-,New Zealand,-
Which country won gold in Rowing Men's Coxed Fours in the 1928 Summer Olympics?,-,-,Italy,-
Which country won gold in Basque Pelota Men's Two-Man Teams With Cesta in the 1900 Summer Olympics?,-,-,Spain,-
Which country won gold in Shooting Men's Trap in the 1900 Summer Olympics?,-,-,France,-
Which country won gold in Hockey Women's Hockey in the 1984 Summer Olympics?,-,-,Netherlands,-
Which country won gold in Football Men's Football in the 1920 Summer Olympics?,-,-,Belgium,-
Which country won gold in Hockey Women's Hockey in the 2012 Summer Olympics?,-,-,Netherlands,-
"Which country won gold in Archery Men's Target Archery, 28 metres, Team in the 1920 Summer Olympics?",-,-,Netherlands,-
Which country won gold in Water Polo Women's Water Polo in the 2008 Summer Olympics?,-,-,Netherlands,-
Which country won gold in Swimming Women's 50 metres Freestyle in the 2000 Summer Olympics?,-,-,Netherlands,-
Which country won gold in Swimming Women's 100 metres Freestyle in the 2000 Summer Olympics?,-,-,Netherlands,-
Which country won gold in Swimming Women's 100 metres Butterfly in the 2000 Summer Olympics?,-,-,Netherlands,-
Which country won gold in Swimming Women's 50 metres Freestyle in the 2004 Summer Olympics?,-,-,Netherlands,-
"Which country won gold in Fencing Men's Foil, Individual in the 1948 Summer Olympics?",-,-,France,-
"Which country won gold in Fencing Men's Foil, Team in the 1948 Summer Olympics?",-,-,France,-
"Which country won gold in Fencing Men's Foil, Team in the 1952 Summer Olympics?",-,-,France,-
Which country won gold in Art Competitions Mixed Literature in the 1912 Summer Olympics?,-,-,Germany,-
Which country won gold in Rowing Men's Coxed Pairs in the 1920 Summer Olympics?,-,-,Italy,-
Which country won gold in Hockey Women's Hockey in the 2008 Summer Olympics?,-,-,Netherlands,-
Which country won gold in Hockey Women's Hockey in the 2012 Summer Olympics?,-,-,Netherlands,-
Which country won gold in Weightlifting Men's Featherweight in the 1920 Summer Olympics?,-,-,Belgium,-
"Which country won gold in Archery Men's Target Archery, 33 metres, Team in the 1920 Summer Olympics?",-,-,Belgium,-
"Which country won gold in Archery Men's Target Archery, 50 metres, Team in the 1920 Summer Olympics?",-,-,Belgium,-
"Which country won gold in Equestrianism Men's Three-Day Event, Team in the 1924 Summer Olympics?",-,-,Netherlands,-
"Which country won gold in Equestrianism Men's Three-Day Event, Team in the 1928 Summer Olympics?",-,-,Netherlands,-
"Which country won gold in Fencing Men's Sabre, Individual in the 1900 Summer Olympics?",-,-,France,-
"Which country won gold in Fencing Men's epee, Individual in the 1906 Summer Olympics?",-,-,France,-
"Which country won gold in Fencing Men's epee, Team in the 1906 Summer Olympics?",-,-,France,-
Which country won gold in Boxing Men's Lightweight in the 1992 Summer Olympics?,-,-,United States,-
"Which country won gold in Cycling Men's Road Race, Team in the 1948 Summer Olympics?",-,-,Belgium,-
Which country won gold in Gymnastics Women's Team All-Around in the 1928 Summer Olympics?,-,-,Netherlands,-
