question,answer,filtered_answer,correct_answer,is_correct
What year was Alan G Hevesi born?,-,-,1940,-
What year was Don Hewitt born?,-,-,1922,-
What year was Lleyton Hewitt born?,-,-,1981,-
What year was Carl Hiaasen born?,-,-,1953,-
What year was David Hicks born?,-,-,1975,-
What year was Patricia Highsmith born?,-,-,1921,-
What year was Dov Hikind born?,-,-,1950,-
What year was Tommy Hilfiger born?,-,-,1951,-
What year was Anita Hill born?,-,-,1956,-
What year was Christopher R Hill born?,-,-,1952,-
What year was Grant Hill born?,-,-,1972,-
What year was Edmund Hillary born?,-,-,1919,-
What year was Tony Hillerman born?,-,-,1925,-
What year was Ike Hilliard born?,-,-,1976,-
What year was Paris Hilton born?,-,-,1981,-
What year was Maurice D Hinchey born?,-,-,1938,-
What year was Gregory Hines born?,-,-,1946,-
What year was Martina Hingis born?,-,-,1980,-
What year was Milt Hinton born?,-,-,1910,-
What year was Charles S Hirsch born?,-,-,1937,-
What year was Edward Hirsch born?,-,-,1950,-
What year was Judd Hirsch born?,-,-,1935,-
What year was Abe Hirschfeld born?,-,-,1919,-
What year was Al Hirschfeld born?,-,-,1903,-
What year was Damien Hirst born?,-,-,1965,-
What year was Alger Hiss born?,-,-,1904,-
What year was Alfred Hitchcock born?,-,-,1899,-
What year was Sterling Hitchcock born?,-,-,1971,-
What year was Christopher Hitchens born?,-,-,1949,-
What year was Adolf Hitler born?,-,-,1889,-
What year was Edward Hoagland born?,-,-,1932,-
What year was Scott Hoch born?,-,-,1955,-
What year was Faith S Hochberg born?,-,-,1950,-
What year was Adam Hochschild born?,-,-,1942,-
What year was David Hockney born?,-,-,1937,-
What year was Jim Hodges born?,-,-,1956,-
What year was James P Hoffa born?,-,-,1941,-
What year was Alice Hoffman born?,-,-,1952,-
What year was Dustin Hoffman born?,-,-,1937,-
What year was Philip Seymour Hoffman born?,-,-,1967,-
What year was Thomas F Hogan born?,-,-,1938,-
What year was Warren Hoge born?,-,-,1941,-
What year was Richard C Holbrooke born?,-,-,1941,-
What year was Stephen Holden born?,-,-,1941,-
What year was Eric H Jr Holder born?,-,-,1951,-
What year was Chamique Holdsclaw born?,-,-,1977,-
What year was Billie Holiday born?,-,-,1915,-
What year was Bobby Holik born?,-,-,1971,-
What year was Steven Holl born?,-,-,1947,-
What year was Ernest F Hollings born?,-,-,1922,-
What year was Mike Holmgren born?,-,-,1948,-
What year was Lou Holtz born?,-,-,1937,-
What year was Elizabeth Holtzman born?,-,-,1941,-
What year was Evander Holyfield born?,-,-,1962,-
What year was Winslow Homer born?,-,-,1836,-
What year was Geoff Hoon born?,-,-,1953,-
What year was J Edgar Hoover born?,-,-,1895,-
What year was Bob Hope born?,-,-,1903,-
What year was Anthony Hopkins born?,-,-,1937,-
What year was Bernard Hopkins born?,-,-,1965,-
What year was Dennis Hopper born?,-,-,1936,-
What year was Edward Hopper born?,-,-,1882,-
What year was Nick Hornby born?,-,-,1957,-
What year was Lena Horne born?,-,-,1917,-
What year was Marilyn Horne born?,-,-,1934,-
What year was Israel Horovitz born?,-,-,1939,-
What year was Cathy Horyn born?,-,-,1956,-
What year was Jeff Hostetler born?,-,-,1961,-
What year was A E Hotchner born?,-,-,1920,-
What year was Harry Houdini born?,-,-,1874,-
What year was Allan Houston born?,-,-,1971,-
What year was Whitney Houston born?,-,-,1963,-
What year was Dwight Howard born?,-,-,1985,-
What year was Juwan Howard born?,-,-,1973,-
What year was Ron Howard born?,-,-,1954,-
What year was Art Howe born?,-,-,1946,-
What year was Gordie Howe born?,-,-,1928,-
What year was Tina Howe born?,-,-,1937,-
What year was Steny H Hoyer born?,-,-,1939,-
What year was Norman Hsu born?,-,-,1951,-
What year was Webster L Hubbell born?,-,-,1948,-
What year was Anke Huber born?,-,-,1974,-
What year was Mike Huckabee born?,-,-,1955,-
What year was Kate Hudson born?,-,-,1979,-
What year was Rock Hudson born?,-,-,1925,-
What year was Arianna Huffington born?,-,-,1950,-
What year was Langston Hughes born?,-,-,1902,-
What year was Phil Hughes born?,-,-,1986,-
What year was Sarah Hughes born?,-,-,1985,-
What year was Ted Hughes born?,-,-,1930,-
What year was H Wayne Huizenga born?,-,-,1937,-
What year was Brett Hull born?,-,-,1964,-
What year was Jane Dee Hull born?,-,-,1935,-
What year was John Hume born?,-,-,1937,-
What year was Todd Hundley born?,-,-,1969,-
What year was Reed E Hundt born?,-,-,1948,-
What year was Helen Hunt born?,-,-,1963,-
What year was C J Hunter born?,-,-,1968,-
What year was Duncan Hunter born?,-,-,1948,-
What year was Holly Hunter born?,-,-,1958,-
What year was Samuel P Huntington born?,-,-,1927,-
What year was Isabelle Huppert born?,-,-,1953,-
What year was Pat Hurst born?,-,-,1969,-
What year was Zora Neale Hurston born?,-,-,1891,-
What year was William Hurt born?,-,-,1950,-
What year was Rick D Husband born?,-,-,1957,-
What year was Qusay Hussein born?,-,-,1966,-
What year was Saddam Hussein born?,-,-,1937,-
What year was Uday Hussein born?,-,-,1964,-
What year was Anjelica Huston born?,-,-,1951,-
What year was John Huston born?,-,-,1906,-
What year was Asa Hutchinson born?,-,-,1950,-
What year was Tim Hutchinson born?,-,-,1949,-
What year was Kay Bailey Hutchison born?,-,-,1943,-
What year was Dmitri Hvorostovsky born?,-,-,1962,-
What year was David Henry Hwang born?,-,-,1957,-
What year was Henry J Hyde born?,-,-,1924,-
What year was Charles J Hynes born?,-,-,1935,-
What year was Nicholas Hytner born?,-,-,1956,-
What year was Lee A Iacocca born?,-,-,1924,-
What year was Anwar Ibrahim born?,-,-,1947,-
What year was Saad Eddin Ibrahim born?,-,-,1938,-
What year was Henrik Ibsen born?,-,-,1828,-
What year was Carl C Icahn born?,-,-,1936,-
What year was Harold M Ickes born?,-,-,1939,-
What year was Nobuyuki Idei born?,-,-,1937,-
What year was Gwen Ifill born?,-,-,1955,-
What year was Robert A Iger born?,-,-,1951,-
What year was Ion Iliescu born?,-,-,1930,-
What year was Thereza Imanishi-Kari born?,-,-,1943,-
What year was Jeffrey R Immelt born?,-,-,1956,-
What year was Don Imus born?,-,-,1940,-
What year was James M Inhofe born?,-,-,1934,-
What year was Juli Inkster born?,-,-,1960,-
What year was Daniel K Inouye born?,-,-,1924,-
What year was Eugene Ionesco born?,-,-,1909,-
What year was Hideki Irabu born?,-,-,1969,-
What year was Patricia Ireland born?,-,-,1945,-
What year was Jeremy Irons born?,-,-,1948,-
What year was Ernie Irvan born?,-,-,1959,-
What year was Michael Irvin born?,-,-,1966,-
What year was David Irving born?,-,-,1938,-
What year was John Irving born?,-,-,1942,-
What year was Washington Irving born?,-,-,1783,-
What year was Bill Irwin born?,-,-,1950,-
What year was Hale Irwin born?,-,-,1945,-
What year was Walter Isaacson born?,-,-,1952,-
What year was Johnny Isakson born?,-,-,1944,-
What year was E Neville Isdell born?,-,-,1943,-
What year was Samuel III Israel born?,-,-,1959,-
What year was Jason Isringhausen born?,-,-,1972,-
What year was Igor S Ivanov born?,-,-,1945,-
What year was Sergei B Ivanov born?,-,-,1953,-
What year was Allen Iverson born?,-,-,1975,-
What year was Charles Edward Ives born?,-,-,1874,-
What year was David Ives born?,-,-,1950,-
What year was Judith Ivey born?,-,-,1951,-
What year was Bruce E Ivins born?,-,-,1946,-
What year was Molly Ivins born?,-,-,1944,-
What year was Pico Iyer born?,-,-,1957,-
What year was Elisa Izquierdo born?,-,-,1989,-
What year was Ibrahim Al- Jaafari born?,-,-,1947,-
What year was Hugh Jackman born?,-,-,1968,-
What year was Janet Jackson born?,-,-,1966,-
What year was Jesse L Jackson born?,-,-,1941,-
What year was Kenneth T Jackson born?,-,-,1939,-
What year was Michael Jackson born?,-,-,1958,-
What year was Peter Jackson born?,-,-,1961,-
What year was Phil Jackson born?,-,-,1945,-
What year was Reggie Jackson born?,-,-,1946,-
What year was Samuel L Jackson born?,-,-,1948,-
What year was Thomas Penfield Jackson born?,-,-,1937,-
What year was Jane Jacobs born?,-,-,1916,-
What year was Marc Jacobs born?,-,-,1963,-
What year was Regina Jacobs born?,-,-,1963,-
What year was Susan Jacoby born?,-,-,1945,-
What year was Mick Jagger born?,-,-,1943,-
What year was Jaromir Jagr born?,-,-,1972,-
What year was Henry James born?,-,-,1843,-
What year was LeBron James born?,-,-,1984,-
What year was P D James born?,-,-,1920,-
What year was Sharpe James born?,-,-,1936,-
What year was Kathleen Hall Jamieson born?,-,-,1946,-
What year was Judith Jamison born?,-,-,1943,-
What year was Bill Janklow born?,-,-,1939,-
What year was Mariss Jansons born?,-,-,1943,-
What year was Lee Janzen born?,-,-,1964,-
What year was Jim Jarmusch born?,-,-,1953,-
What year was Dale Jarrett born?,-,-,1956,-
What year was Keith Jarrett born?,-,-,1945,-
What year was Wojciech Jaruzelski born?,-,-,1923,-
What year was Neeme Jarvi born?,-,-,1937,-
What year was Mike Jarvis born?,-,-,1945,-
What year was Margo Jefferson born?,-,-,1947,-
What year was Richard Jefferson born?,-,-,1980,-
What year was Thomas Jefferson born?,-,-,1743,-
What year was William J Jefferson born?,-,-,1947,-
What year was James M Jeffords born?,-,-,1934,-
What year was Warren S Jeffs born?,-,-,1955,-
What year was Gish Jen born?,-,-,1955,-
What year was Peter Jennings born?,-,-,1938,-
What year was Derek Jeter born?,-,-,1974,-
What year was Joseph Jett born?,-,-,1958,-
What year was Bobby Jindal born?,-,-,1971,-
What year was Steven P Jobs born?,-,-,1955,-
What year was Billy Joel born?,-,-,1949,-
What year was Josef Joffe born?,-,-,1944,-
What year was Mike Johanns born?,-,-,1950,-
What year was Scarlett Johansson born?,-,-,1984,-
What year was Thomas Johansson born?,-,-,1975,-
What year was Elton John born?,-,-,1947,-
What year was Jasper Johns born?,-,-,1930,-
What year was Andrew Johnson born?,-,-,1808,-
What year was Betsey Johnson born?,-,-,1942,-
What year was Denis Johnson born?,-,-,1949,-
What year was Diane Johnson born?,-,-,1934,-
What year was Don Johnson born?,-,-,1949,-
What year was Earvin Johnson born?,-,-,1959,-
What year was Gary E Johnson born?,-,-,1953,-
What year was Keyshawn Johnson born?,-,-,1972,-
What year was Lady Bird Johnson born?,-,-,1912,-
What year was Lyndon Baines Johnson born?,-,-,1908,-
What year was Nick Johnson born?,-,-,1978,-
What year was Norma Holloway Johnson born?,-,-,1932,-
What year was Philip Johnson born?,-,-,1906,-
What year was Randy Johnson born?,-,-,1963,-
What year was Stephen L Johnson born?,-,-,1951,-
What year was David Cay Johnston born?,-,-,1948,-
What year was Angelina Jolie born?,-,-,1975,-
What year was Barbara S Jones born?,-,-,1947,-
What year was Bill T Jones born?,-,-,1952,-
What year was Cherry Jones born?,-,-,1956,-
What year was Chipper Jones born?,-,-,1972,-
What year was Chuck Jones born?,-,-,1912,-
What year was James Earl Jones born?,-,-,1931,-
What year was James L Jones born?,-,-,1943,-
What year was Jerry Jones born?,-,-,1942,-
What year was Marion Jones born?,-,-,1975,-
What year was Norah Jones born?,-,-,1979,-
What year was Paula Corbin Jones born?,-,-,1966,-
What year was Quincy Jones born?,-,-,1933,-
What year was Tommy Lee Jones born?,-,-,1946,-
What year was Erica Jong born?,-,-,1942,-
What year was Janis Joplin born?,-,-,1943,-
What year was William Joppy born?,-,-,1970,-
What year was Barbara Jordan born?,-,-,1936,-
What year was LaMont Jordan born?,-,-,1978,-
What year was Michael Jordan born?,-,-,1963,-
What year was Neil Jordan born?,-,-,1950,-
What year was Vernon E Jr Jordan born?,-,-,1935,-
What year was Lionel Jospin born?,-,-,1937,-
What year was James Joyce born?,-,-,1882,-
What year was Jackie Joyner-Kersee born?,-,-,1962,-
What year was Zab Judah born?,-,-,1977,-
What year was Ashley Judd born?,-,-,1968,-
What year was Donald Judd born?,-,-,1928,-
What year was Raul Julia born?,-,-,1940,-
What year was Carl Gustav Jung born?,-,-,1875,-
What year was Sebastian Junger born?,-,-,1962,-
What year was Alain Juppe born?,-,-,1945,-
What year was Joe Jurevicius born?,-,-,1974,-
What year was Ward Just born?,-,-,1935,-
What year was David Justice born?,-,-,1966,-
What year was Joseph Kabila born?,-,-,1971,-
What year was Laurent Kabila born?,-,-,1939,-
What year was David Kaczynski born?,-,-,1949,-
What year was Theodore J Kaczynski born?,-,-,1942,-
What year was Akhmad Kadyrov born?,-,-,1951,-
What year was Ramzan Kadyrov born?,-,-,1976,-
What year was Pauline Kael born?,-,-,1919,-
What year was Yevgeny Kafelnikov born?,-,-,1974,-
What year was Franz Kafka born?,-,-,1883,-
What year was Paul Kagame born?,-,-,1957,-
What year was Robert Kagan born?,-,-,1958,-
What year was Meir Kahane born?,-,-,1932,-
What year was Frida Kahlo born?,-,-,1907,-
What year was Alfred E Kahn born?,-,-,1917,-
What year was Louis I Kahn born?,-,-,1901,-
What year was Timothy M Kaine born?,-,-,1958,-
What year was Michiko Kakutani born?,-,-,1955,-
What year was Peter S Kalikow born?,-,-,1942,-
What year was Tibor Kalman born?,-,-,1949,-
What year was Wendy Kaminer born?,-,-,1949,-
What year was Henry Kamm born?,-,-,1925,-
What year was Gata Kamsky born?,-,-,1974,-
What year was John Kander born?,-,-,1927,-
What year was Danny Kanell born?,-,-,1973,-
What year was Megan Kanka born?,-,-,1986,-
What year was Jodi Kantor born?,-,-,1975,-
What year was Mickey Kantor born?,-,-,1939,-
What year was Lewis A Kaplan born?,-,-,1944,-
What year was Robert D Kaplan born?,-,-,1952,-
What year was Donna Karan born?,-,-,1948,-
What year was Islam Karimov born?,-,-,1938,-
What year was Paul Kariya born?,-,-,1974,-
What year was George Karl born?,-,-,1951,-
What year was Mel Karmazin born?,-,-,1943,-
What year was Anatoly Karpov born?,-,-,1951,-
What year was Steve Karsay born?,-,-,1972,-
What year was Hamid Karzai born?,-,-,1957,-
What year was John R Kasich born?,-,-,1952,-
What year was Darius Kasparaitis born?,-,-,1972,-
What year was Garry Kasparov born?,-,-,1963,-
What year was Leon R Kass born?,-,-,1939,-
What year was Deena Kastor born?,-,-,1973,-
What year was Mikhail M Kasyanov born?,-,-,1957,-
What year was Moshe Katsav born?,-,-,1945,-
What year was Alex Katz born?,-,-,1927,-
What year was Jeffrey Katzenberg born?,-,-,1950,-
What year was George S Kaufman born?,-,-,1889,-
What year was Moises Kaufman born?,-,-,1963,-
What year was Kenneth D Kaunda born?,-,-,1924,-
What year was Rei Kawakubo born?,-,-,1942,-
What year was Judith S Kaye born?,-,-,1938,-
What year was Elia Kazan born?,-,-,1909,-
What year was Alfred Kazin born?,-,-,1915,-
What year was Thomas H Kean born?,-,-,1935,-
What year was Frank Keating born?,-,-,1944,-
What year was Diane Keaton born?,-,-,1946,-
What year was Dave Kehr born?,-,-,1953,-
What year was Garrison Keillor born?,-,-,1942,-
What year was Harvey Keitel born?,-,-,1939,-
What year was Bill Keller born?,-,-,1949,-
What year was Kasey Keller born?,-,-,1969,-
What year was Thomas Keller born?,-,-,1955,-
What year was Jonathan Kellerman born?,-,-,1949,-
What year was David E Kelley born?,-,-,1956,-
What year was Kitty Kelley born?,-,-,1942,-
What year was Ellsworth Kelly born?,-,-,1923,-
What year was Gene Kelly born?,-,-,1912,-
What year was James A Kelly born?,-,-,1936,-
What year was R Kelly born?,-,-,1967,-
What year was Raymond W Kelly born?,-,-,1941,-
What year was Roberto Kelly born?,-,-,1964,-
What year was Sue W Kelly born?,-,-,1936,-
What year was Jack F Kemp born?,-,-,1935,-
What year was Dirk Kempthorne born?,-,-,1951,-
What year was David E Kendall born?,-,-,1944,-
What year was Thomas Keneally born?,-,-,1935,-
What year was George F Kennan born?,-,-,1904,-
What year was William E Kennard born?,-,-,1957,-
What year was Anthony M Kennedy born?,-,-,1936,-
What year was Carolyn Bessette Kennedy born?,-,-,1966,-
What year was Edward M Kennedy born?,-,-,1932,-
What year was Ethel Kennedy born?,-,-,1928,-
What year was John Fitzgerald Kennedy born?,-,-,1917,-
What year was Patrick J Kennedy born?,-,-,1967,-
What year was Robert Francis Kennedy born?,-,-,1925,-
What year was Barbara Bailey Kennelly born?,-,-,1936,-
What year was Matt Kenseth born?,-,-,1972,-
What year was Bernard B Kerik born?,-,-,1955,-
What year was Kirk Kerkorian born?,-,-,1917,-
What year was Jerome Kern born?,-,-,1885,-
What year was Aaron Jay Kernis born?,-,-,1960,-
What year was Jack Kerouac born?,-,-,1922,-
What year was Bob Kerrey born?,-,-,1943,-
What year was Nancy Kerrigan born?,-,-,1969,-
What year was John Kerry born?,-,-,1943,-
What year was Jerome Kerviel born?,-,-,1977,-
What year was David A Kessler born?,-,-,1951,-
What year was Gladys Kessler born?,-,-,1938,-
What year was Jack Kevorkian born?,-,-,1928,-
What year was Jimmy Key born?,-,-,1961,-
What year was Alan Keyes born?,-,-,1950,-
What year was John Maynard Keynes born?,-,-,1883,-
What year was Alicia Keys born?,-,-,1980,-
What year was Zalmay Khalilzad born?,-,-,1951,-
What year was Ali Khamenei born?,-,-,1939,-
What year was Abdul Qadeer Khan born?,-,-,1936,-
What year was Ismail Khan born?,-,-,1946,-
What year was Khalid Khannouchi born?,-,-,1971,-
What year was Kamal Kharrazi born?,-,-,1944,-
What year was Mohammad Khatami born?,-,-,1943,-
What year was Mikhail B Khodorkovsky born?,-,-,1963,-
What year was Ruhollah Khomeini born?,-,-,1900,-
What year was Nikita S Khrushchev born?,-,-,1894,-
What year was Abbas Kiarostami born?,-,-,1940,-
What year was Mwai Kibaki born?,-,-,1931,-
