,Unnamed: 0.1,Unnamed: 0,statement,label,city,country,correct_country,question,question_with_answer,answer,filtered_answer,is_correct
2909,2909,2909,The city of West Brookfield is in United States.,1,West Brookfield,United States,United States,In which country is the city of West Brookfield located?,In which country is the city of West Brookfield located? United States.,United States. I finished,United States,True
2910,2910,2910,The city of Loma Chapultepec is in Mexico.,1,Loma Chapultepec,Mexico,Mexico,In which country is the city of Loma Chapultepec located?,In which country is the city of Loma Chapultepec located? Mexico.,Mexico. I finished,Mexico,True
2911,2911,2911,The city of Firozpur Jhirka is in India.,1,Firozpur Jhirka,India,India,In which country is the city of Firozpur Jhirka located?,In which country is the city of Firozpur Jhirka located? India.,India. I finished,India,True
2912,2912,2912,The city of Niougoni is in Côte d'Ivoire.,1,Niougoni,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Niougoni located?,In which country is the city of Niougoni located? Côte d'Ivoire.,I don't know. I finished,I don't know,False
2913,2913,2913,The city of Codevigo is in Italy.,1,Codevigo,Italy,Italy,In which country is the city of Codevigo located?,In which country is the city of Codevigo located? Italy.,Italy. I finished,Italy,True
2914,2914,2914,The city of Knabstrup is in Denmark.,1,Knabstrup,Denmark,Denmark,In which country is the city of Knabstrup located?,In which country is the city of Knabstrup located? Denmark.,Denmark. I finished,Denmark,True
2915,2915,2915,The city of Woerdern is in Austria.,1,Woerdern,Austria,Austria,In which country is the city of Woerdern located?,In which country is the city of Woerdern located? Austria.,Austria. I finished,Austria,True
2916,2916,2916,The city of Estillac is in France.,1,Estillac,France,France,In which country is the city of Estillac located?,In which country is the city of Estillac located? France.,France. I finished,France,True
2917,2917,2917,The city of Budapest XV. keruelet is in Hungary.,1,Budapest XV. keruelet,Hungary,Hungary,In which country is the city of Budapest XV. keruelet located?,In which country is the city of Budapest XV. keruelet located? Hungary.,Hungary. I finished,Hungary,True
2918,2918,2918,The city of Brookshire is in United States.,1,Brookshire,United States,United States,In which country is the city of Brookshire located?,In which country is the city of Brookshire located? United States.,United States. I finished,United States,True
2919,2919,2919,The city of Frunzi is in Romania.,1,Frunzi,Romania,Romania,In which country is the city of Frunzi located?,In which country is the city of Frunzi located? Romania.,China. I finished,China,False
2920,2920,2920,The city of Daur is in Pakistan.,1,Daur,Pakistan,Pakistan,In which country is the city of Daur located?,In which country is the city of Daur located? Pakistan.,Kazakhstan. I finished,Kazakhstan,False
2921,2921,2921,The city of Belen del Refugio is in Mexico.,1,Belen del Refugio,Mexico,Mexico,In which country is the city of Belen del Refugio located?,In which country is the city of Belen del Refugio located? Mexico.,Mexico. I finished,Mexico,True
2922,2922,2922,The city of Leuven is in Belgium.,1,Leuven,Belgium,Belgium,In which country is the city of Leuven located?,In which country is the city of Leuven located? Belgium.,Belgium. I finished,Belgium,True
2923,2923,2923,The city of Blue Bay is in Australia.,1,Blue Bay,Australia,Australia,In which country is the city of Blue Bay located?,In which country is the city of Blue Bay located? Australia.,Mauritius. I finished,Mauritius,False
2924,2924,2924,The city of Bambakashat is in Armenia.,1,Bambakashat,Armenia,Armenia,In which country is the city of Bambakashat located?,In which country is the city of Bambakashat located? Armenia.,I don't know. I finished,I don't know,False
2925,2925,2925,The city of Durdevo is in Serbia.,1,Durdevo,Serbia,Serbia,In which country is the city of Durdevo located?,In which country is the city of Durdevo located? Serbia.,"None, Durdevo is not a real city. I finished","None, Durdevo is not a real city",False
2926,2926,2926,The city of Parkwoods-Donalda is in Canada.,1,Parkwoods-Donalda,Canada,Canada,In which country is the city of Parkwoods-Donalda located?,In which country is the city of Parkwoods-Donalda located? Canada.,Canada. I finished,Canada,True
2927,2927,2927,The city of Taureni is in Romania.,1,Taureni,Romania,Romania,In which country is the city of Taureni located?,In which country is the city of Taureni located? Romania.,I don't know. I finished,I don't know,False
2928,2928,2928,The city of Janowice Wielkie is in Poland.,1,Janowice Wielkie,Poland,Poland,In which country is the city of Janowice Wielkie located?,In which country is the city of Janowice Wielkie located? Poland.,Poland. I finished,Poland,True
2929,2929,2929,The city of Mudon is in Myanmar.,1,Mudon,Myanmar,Myanmar,In which country is the city of Mudon located?,In which country is the city of Mudon located? Myanmar.,Mauritius. I finished,Mauritius,False
2930,2930,2930,The city of Anthiyur is in India.,1,Anthiyur,India,India,In which country is the city of Anthiyur located?,In which country is the city of Anthiyur located? India.,India. I finished,India,True
2931,2931,2931,The city of Sulzbach an der Murr is in Germany.,1,Sulzbach an der Murr,Germany,Germany,In which country is the city of Sulzbach an der Murr located?,In which country is the city of Sulzbach an der Murr located? Germany.,Germany. I finished,Germany,True
2932,2932,2932,The city of Nybro is in Sweden.,1,Nybro,Sweden,Sweden,In which country is the city of Nybro located?,In which country is the city of Nybro located? Sweden.,Sweden. I finished,Sweden,True
2933,2933,2933,The city of Jaltenango de la Paz is in Mexico.,1,Jaltenango de la Paz,Mexico,Mexico,In which country is the city of Jaltenango de la Paz located?,In which country is the city of Jaltenango de la Paz located? Mexico.,Mexico. I finished,Mexico,True
2934,2934,2934,The city of Sannicolau Roman is in Romania.,1,Sannicolau Roman,Romania,Romania,In which country is the city of Sannicolau Roman located?,In which country is the city of Sannicolau Roman located? Romania.,Romania. I finished,Romania,True
2935,2935,2935,The city of Rehfelde is in Germany.,1,Rehfelde,Germany,Germany,In which country is the city of Rehfelde located?,In which country is the city of Rehfelde located? Germany.,Germany. I finished,Germany,True
2936,2936,2936,The city of Nyangusu is in Kenya.,1,Nyangusu,Kenya,Kenya,In which country is the city of Nyangusu located?,In which country is the city of Nyangusu located? Kenya.,"None, I couldn't find any information about a city called Nyangusu. I finished","None, I couldn't find any information about a city called Nyangusu",False
2937,2937,2937,The city of Stellingen is in Germany.,1,Stellingen,Germany,Germany,In which country is the city of Stellingen located?,In which country is the city of Stellingen located? Germany.,Germany. I finished,Germany,True
2938,2938,2938,The city of Gorki Wielkie is in Poland.,1,Gorki Wielkie,Poland,Poland,In which country is the city of Gorki Wielkie located?,In which country is the city of Gorki Wielkie located? Poland.,Poland. I finished,Poland,True
2939,2939,2939,The city of Kentri is in Greece.,1,Kentri,Greece,Greece,In which country is the city of Kentri located?,In which country is the city of Kentri located? Greece.,Greece. I finished,Greece,True
2940,2940,2940,The city of Velizy-Villacoublay is in France.,1,Velizy-Villacoublay,France,France,In which country is the city of Velizy-Villacoublay located?,In which country is the city of Velizy-Villacoublay located? France.,France. I finished,France,True
2941,2941,2941,The city of Emskirchen is in Germany.,1,Emskirchen,Germany,Germany,In which country is the city of Emskirchen located?,In which country is the city of Emskirchen located? Germany.,Germany. I finished,Germany,True
2942,2942,2942,The city of Catunele is in Romania.,1,Catunele,Romania,Romania,In which country is the city of Catunele located?,In which country is the city of Catunele located? Romania.,Romania. I finished,Romania,True
2943,2943,2943,The city of Narbonne is in France.,1,Narbonne,France,France,In which country is the city of Narbonne located?,In which country is the city of Narbonne located? France.,France. I finished,France,True
2944,2944,2944,The city of Cieneguitas is in Mexico.,1,Cieneguitas,Mexico,Mexico,In which country is the city of Cieneguitas located?,In which country is the city of Cieneguitas located? Mexico.,Mexico. I finished,Mexico,True
2945,2945,2945,The city of Bangonay is in Philippines.,1,Bangonay,Philippines,Philippines,In which country is the city of Bangonay located?,In which country is the city of Bangonay located? Philippines.,There is no such city. I finished,There is no such city,False
2946,2946,2946,The city of Demydove is in Ukraine.,1,Demydove,Ukraine,Ukraine,In which country is the city of Demydove located?,In which country is the city of Demydove located? Ukraine.,Ukraine. I finished,Ukraine,True
2947,2947,2947,The city of Montecarotto is in Italy.,1,Montecarotto,Italy,Italy,In which country is the city of Montecarotto located?,In which country is the city of Montecarotto located? Italy.,Italy. I finished,Italy,True
2948,2948,2948,The city of Barvikha is in Russian Federation.,1,Barvikha,Russian Federation,Russian Federation,In which country is the city of Barvikha located?,In which country is the city of Barvikha located? Russian Federation.,Russia. I finished,Russia,True
2949,2949,2949,The city of Regnow is in Poland.,1,Regnow,Poland,Poland,In which country is the city of Regnow located?,In which country is the city of Regnow located? Poland.,There is no such city. I finished,There is no such city,False
2950,2950,2950,The city of Liuhe is in China.,1,Liuhe,China,China,In which country is the city of Liuhe located?,In which country is the city of Liuhe located? China.,China. I finished,China,True
2951,2951,2951,The city of Redstone Arsenal is in United States.,1,Redstone Arsenal,United States,United States,In which country is the city of Redstone Arsenal located?,In which country is the city of Redstone Arsenal located? United States.,United States. I finished,United States,True
2952,2952,2952,The city of Henty is in Australia.,1,Henty,Australia,Australia,In which country is the city of Henty located?,In which country is the city of Henty located? Australia.,Australia. I finished,Australia,True
2953,2953,2953,The city of Seredyna-Buda is in Ukraine.,1,Seredyna-Buda,Ukraine,Ukraine,In which country is the city of Seredyna-Buda located?,In which country is the city of Seredyna-Buda located? Ukraine.,Ukraine. I finished,Ukraine,True
2954,2954,2954,The city of Witzenhausen is in Germany.,1,Witzenhausen,Germany,Germany,In which country is the city of Witzenhausen located?,In which country is the city of Witzenhausen located? Germany.,Germany. I finished,Germany,True
